date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 08:26:00,41160.1,-1.9568,6.6245,8.5813,6.6245,8.5813,-1.9568,37.8875,-0.0158,15.1938,-0.0005
2023-12-13 08:27:00,41193.0,0.5481,9.2664,8.7183,9.2664,8.7183,0.5481,60.8734,0.8837,-13.489,-0.0007
2023-12-13 08:28:00,41187.89,1.6837,10.823,9.1392,10.823,9.1392,1.6837,59.6571,0.837,-12.9333,-0.0005
2023-12-13 08:29:00,41198.17,2.88,12.7392,9.8592,12.7392,9.8592,2.88,59.5049,0.8311,-16.6652,-0.0001
2023-12-13 08:30:00,41193.16,3.0692,13.6958,10.6265,13.6958,10.6265,3.0692,56.6081,0.7198,-3.1024,0.0003
2023-12-13 08:31:00,41199.0,3.3027,14.755,11.4522,14.755,11.4522,3.3027,70.9481,1.2711,-8.4424,0.0006
2023-12-13 08:32:00,41215.0,4.1926,16.693,12.5004,16.693,12.5004,4.1926,73.5088,1.0775,-28.1157,0.001
2023-12-13 08:33:00,41220.0,4.7358,18.4201,13.6843,18.4201,13.6843,4.7358,74.9147,1.0395,-31.3214,0.0015
2023-12-13 08:34:00,41219.95,4.7,19.5593,14.8593,19.5593,14.8593,4.7,71.8116,0.9162,-20.001,0.0021
2023-12-13 08:35:00,41238.99,5.5108,21.7478,16.237,21.7478,16.237,5.5108,77.6737,1.0745,-11.5133,0.0024
2023-12-13 08:36:00,41240.0,5.6465,23.2952,17.6486,23.2952,17.6486,5.6465,89.691,1.302,-16.9614,0.0029
2023-12-13 08:37:00,41232.75,4.812,23.6637,18.8516,23.6637,18.8516,4.812,85.667,0.9223,12.579,0.0033
2023-12-13 08:38:00,41210.0,2.413,21.8679,19.4549,21.8679,19.4549,2.413,70.8109,0.6355,4.6238,0.0035
2023-12-13 08:39:00,41210.0,0.6055,20.2117,19.6063,20.2117,19.6063,0.6055,68.3073,0.5872,11.7876,0.0033
2023-12-13 08:40:00,41209.0,-0.8017,18.6041,19.4058,18.6041,19.4058,-0.8017,68.63,0.5934,3.8252,0.0031
2023-12-13 08:41:00,41190.51,-2.9986,15.6575,18.6562,15.6575,18.6562,-2.9986,48.9343,-0.232,6.7129,0.0028
2023-12-13 08:42:00,41183.84,-4.8142,12.6385,17.4526,12.6385,17.4526,-4.8142,48.2896,-0.0158,21.4029,0.0022
2023-12-13 08:43:00,41210.24,-4.1741,12.235,16.4091,12.235,16.4091,-4.1741,54.4867,0.1497,25.2019,0.0016
2023-12-13 08:44:00,41194.96,-4.6788,10.5606,15.2394,10.5606,15.2394,-4.6788,50.6216,0.0563,21.7729,0.0012
2023-12-13 08:45:00,41212.07,-3.7969,10.4933,14.2902,10.4933,14.2902,-3.7969,54.1878,0.1425,38.1,0.0007
2023-12-13 08:46:00,41210.0,-3.3075,10.1559,13.4633,10.1559,13.4633,-3.3075,48.2409,-0.0012,36.1738,0.0005
2023-12-13 08:47:00,41186.74,-4.4345,7.9203,12.3547,7.9203,12.3547,-4.4345,39.6309,-0.2077,26.6248,0.0001
2023-12-13 08:48:00,41186.28,-5.0504,6.0417,11.0921,6.0417,11.0921,-5.0504,39.5298,-0.002,2.6062,-0.0004
2023-12-13 08:49:00,41167.86,-6.4483,3.0317,9.48,3.0317,9.48,-6.4483,27.7955,-0.2339,2.9262,-0.0008
2023-12-13 08:50:00,41171.76,-6.824,0.95,7.774,0.95,7.774,-6.824,29.0752,0.0207,2.88,-0.0013
2023-12-13 08:51:00,41212.97,-4.1427,2.5956,6.7384,2.5956,6.7384,-4.1427,44.9802,0.2969,-14.3524,-0.0016
2023-12-13 08:52:00,41197.33,-3.3045,2.6077,5.9122,2.6077,5.9122,-3.3045,46.6642,0.4386,-21.9657,-0.0015
2023-12-13 08:53:00,41205.22,-2.1563,3.2169,5.3731,3.2169,5.3731,-2.1563,48.7917,0.5142,4.5138,-0.0013
2023-12-13 08:54:00,41184.87,-2.6713,2.0341,4.7053,2.0341,4.7053,-2.6713,44.4439,0.4077,-10.3005,-0.001
2023-12-13 08:55:00,41211.0,-1.2293,3.1687,4.398,3.1687,4.398,-1.2293,54.5576,1.0027,8.4824,-0.001
2023-12-13 08:56:00,41190.0,-1.6414,2.3463,3.9877,2.3463,3.9877,-1.6414,51.2881,0.8778,6.8386,-0.0007
2023-12-13 08:57:00,41202.0,-1.0841,2.6325,3.7166,2.6325,3.7166,-1.0841,48.1666,0.7612,-14.0886,-0.0005
2023-12-13 08:58:00,41206.0,-0.4567,3.1458,3.6025,3.1458,3.6025,-0.4567,52.5862,0.9263,-12.739,-0.0004
