date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 02:51:00,63836.83,-11.7024,76.7673,88.4697,76.7673,88.4697,-11.7024,51.2214,-0.0644,-29.3719,0.0031
2024-03-04 02:52:00,63676.0,-23.1375,59.5477,82.6853,59.5477,82.6853,-23.1375,40.6361,-0.2968,26.3505,0.0022
2024-03-04 02:53:00,63777.0,-23.4002,53.435,76.8352,53.435,76.8352,-23.4002,49.219,0.2197,42.1062,0.0008
2024-03-04 02:54:00,63710.0,-27.3145,42.6921,70.0066,42.6921,70.0066,-27.3145,38.8795,-0.045,70.8681,0.0002
2024-03-04 02:55:00,63761.11,-25.7125,37.866,63.5785,37.866,63.5785,-25.7125,50.0072,0.3495,81.1895,-0.001
2024-03-04 02:56:00,63786.0,-22.3517,35.6388,57.9906,35.6388,57.9906,-22.3517,47.0274,0.2559,-8.9757,-0.0014
2024-03-04 02:57:00,63797.0,-18.9002,34.3653,53.2655,34.3653,53.2655,-18.9002,46.2848,0.2326,-24.6424,-0.0017
2024-03-04 02:58:00,63763.0,-18.4015,30.2636,48.6651,30.2636,48.6651,-18.4015,41.8442,0.0931,51.4362,-0.0018
2024-03-04 02:59:00,63667.66,-23.6524,19.0996,42.752,19.0996,42.752,-23.6524,36.2159,-0.0836,20.1505,-0.002
2024-03-04 03:00:00,63716.0,-23.0084,13.9915,36.9999,13.9915,36.9999,-23.0084,44.6098,0.4129,52.9924,-0.0029
2024-03-04 03:01:00,63648.0,-26.0756,4.4054,30.481,4.4054,30.481,-26.0756,41.6528,0.2675,40.4138,-0.003
2024-03-04 03:02:00,63612.0,-29.2064,-6.027,23.1794,-6.027,23.1794,-29.2064,33.8217,-0.1178,-108.4162,-0.0035
2024-03-04 03:03:00,63591.0,-31.1892,-15.8071,15.3821,-15.8071,15.3821,-31.1892,34.4005,0.0255,-0.321,-0.0043
2024-03-04 03:04:00,63636.0,-28.0654,-19.6997,8.3658,-19.6997,8.3658,-28.0654,36.085,0.0996,-55.9876,-0.0046
2024-03-04 03:05:00,63594.0,-27.3929,-25.8754,1.5175,-25.8754,1.5175,-27.3929,34.9269,0.0635,5.3129,-0.0049
2024-03-04 03:06:00,63661.11,-21.2664,-25.0655,-3.7991,-25.0655,-3.7991,-21.2664,48.954,0.9349,43.8219,-0.0051
2024-03-04 03:07:00,63641.0,-17.5604,-25.7495,-8.1892,-25.7495,-8.1892,-17.5604,39.2217,0.3336,65.6814,-0.0047
2024-03-04 03:08:00,63617.0,-15.7739,-27.9065,-12.1326,-27.9065,-12.1326,-15.7739,42.0905,0.5109,39.1576,-0.0047
2024-03-04 03:09:00,63579.0,-16.1418,-32.3098,-16.1681,-32.3098,-16.1681,-16.1418,34.1586,0.0208,-48.23,-0.0046
2024-03-04 03:10:00,63560.0,-16.5913,-36.9072,-20.3159,-36.9072,-20.3159,-16.5913,30.1371,-0.2435,13.5862,-0.0048
2024-03-04 03:11:00,63551.0,-16.3924,-40.8064,-24.414,-40.8064,-24.414,-16.3924,28.3031,-0.0975,-41.6519,-0.0048
